Station_Name,Code,Latitude,Longitude
JAMUNAMUKH,JMK,26.108715,92.74144
JIMIDIPETA,JMPT,19.044792,83.4223
JAMUI,JMU,24.972467,86.255451
JUNAGADHCB,JNDC,21.530426,70.457519
JAYNGRMAJLIPUR,JNM,22.169296,88.416024
JENAL,JNZ,24.327661,72.038201
JOBA,JOBA,24.040808,81.642459
JAUNPUR CITY,JOP,25.733907,82.666821
JAPLA,JPL,24.538691,84.002696
JAIRAMNAGAR,JRMG,22.034347,82.296341
JARTI,JRT,18.89081,82.665515
JASALI,JSI,24.168221,71.90873
JARANDESHWAR,JSV,17.750656,74.077283
JHAPATERDHAL,JTL,23.367146,87.749784
JATKANHAR,JTR,21.179085,80.821534
JETALVAD,JTV,21.353077,70.824764
JAGADHRIWSHOP,JUDW,30.13606,77.240823
JAVALE,JVA,17.299177,75.158326
JAJIWAL,JWL,26.367684,73.222305
JAISAMAND ROAD,JYM,24.221256,73.868832
JAMWANTHALI,WTJ,22.429181,70.322402
JHIR,JHIR,26.85223,76.114724
JALALPURDHAI,JPD,26.008316,81.155823
KALKA,KLK,30.83825,76.932078
KANCHIPURAM,CJ,12.848603,79.705099
KANNUR,CAN,11.871236,75.368709
KARAIKKUDI JUNCTION,KKDI,10.067984,78.792409
KASARGOD,KGQ,12.491413,74.987852
KATNI,KTE,23.83405,80.400994
KHAGARIA,KGG,25.50629,86.465381
KHARAGPUR,KGP,22.340897,87.325857
KISHANGARH,KSG,26.589659,74.85633
KOPERGAON,KPG,19.903455,74.503716
KOTDWARA,KTW,29.742589,78.521089
KRISHNANAGAR CITY,KNJ,23.388172,88.493612
KURDUWADI,KWV,18.092206,75.416989
KHAMBHAT,CBY,22.323478,72.630084
KURLA JUNCTION,CLA,19.065388,72.879438
KARAGOLA ROAD,CRR,25.500364,87.378032
KOVILPATTI,CVP,9.182462,77.872723
KALHAR,KAH,23.97746,78.057591
KALANA,KALN,29.005316,75.171766
KANOH,KANO,30.991949,77.117612
KARNA,KAR,27.321121,80.196659
KHATAULI,KAT,29.274196,77.7371
KALAMNA,KAV,21.167825,79.141075
KHANDBAARA,KBH,21.304908,74.044372
KOPPAL,KBL,15.354166,76.144586
KUCHMAN,KCA,25.319385,83.215544
KALLKIRI,KCI,13.643776,78.801314
KARCHANA,KCN,25.313809,81.916148
KHEDBRAHMA,KDBM,24.029741,73.041465
KEDGAON,KDG,18.482087,74.376625
KUNDALGARH,KDLG,24.028396,73.810528
KODIYARMANDIR,KDMR,21.739425,72.00464
KUMEDPUR,KDPR,25.431474,87.80476
KADAMBUR,KDU,9.001696,77.863206
KENDUAPADA,KED,21.030463,86.383383
KASHI,KEI,25.327726,83.031512
KUKMA,KEMA,23.214219,69.773391
KESRISINGHPUR,KESR,29.951054,73.619277
KAPPIL,KFI,8.77931,76.679397
KOHAND,KFU,29.494606,76.96855
KATANGI,KGE,21.768198,79.802648
KHAGRAGHAT ROAD,KGLE,24.10649,88.226131
KHONGSARA,KGS,22.551582,81.933736
KARUNGUZHI,KGZ,12.532089,79.911543
KHORANA,KHC,22.419638,70.839196
KHED,KHED,17.71246,73.40926
KUSMHI,KHM,26.700925,83.494096
KHOPOLI,KHPI,18.789663,73.344843
KUMBHRAJ,KHRJ,24.362784,77.079282
KANDIVALI,KILE,19.204521,72.851999
KAPILAS ROAD,KIS,20.558134,85.993872
KAJGAON,KJ,25.685575,82.705312
KHAJAULI,KJI,26.484229,86.161864
KRISHNARAJASGRA,KJS,12.445293,76.388388
KANKAHA,KKAH,26.61909,81.007742
KAKIRIGUMMA,KKGM,18.922871,83.007061
KAIKOLUR,KKLR,16.550789,81.217942
KHIRKIYA,KKN,22.165925,76.859062
KIKAKUI ROAD,KKRD,21.12814,73.472731
KOTTARAKARA,KKZ,9.000229,76.765856
KIRAOLI,KLB,27.133817,77.785905
KHEMLI,KLH,24.691183,73.842865
KALINARYNPUR JUNCTION,KLNP,23.207365,88.573836
KILIKOLLUR,KLQ,8.917761,76.632662
KALLURU,KLU,14.92427,77.581349
KEOLARI,KLZ,22.375188,79.909529
KHAMBHALIYA,KMBL,22.217245,69.657519
KUMHARI,KMI,21.243832,81.516214
KAMLI,KMLI,23.862831,72.375932
KHAMGAON,KMN,20.708081,76.571772
KUMBLA,KMQ,12.59024,74.943407
KAMSHET,KMST,18.766879,73.552328
KHANDIP,KNDP,26.64076,76.911543
KHANNA,KNN,30.708039,76.225279
KHANAPUR,KNP,15.637745,74.499331
KUNERU,KNRT,18.966628,83.440678
KOSGI,KO,15.847974,77.236342
KOHIR DECCAN,KOHR,17.609359,77.71253
KOLAD,KOL,18.392056,73.223509
KHUSROPUR,KOO,25.485217,85.387715
KODURU,KOU,13.948937,79.346028
KHARPOKHRA,KPB,27.143231,84.15686
KALIPAHARI,KPK,23.665329,87.016287
KOTTAPNDLPALLI,KPLL,15.76128,80.281675
KALAPIPAL,KPP,23.333075,76.834338
KAPREN,KPZ,25.44496,76.086608
KODERMA,KQR,24.435185,85.527855
KOLAR,KQZ,13.124056,78.132852
KARABOH,KRBO,22.0526,79.265761
KHAIRTHAL,KRH,27.797828,76.642125
KARJODA,KRJD,24.221821,72.45715
KARAILA ROAD JUNCTION,KRLR,24.269863,82.724345
KRISHANRAJANAGA,KRNR,12.445189,76.38842
KARARI,KRQ,25.530554,78.508842
KIRATGARH,KRTH,22.538245,77.772642
KASHICHAK,KSC,25.071081,85.719641
KALISINDH,KSH,23.344975,76.430799
KRISHNA,KSN,16.410069,77.328726
KOSIKALAN,KSV,27.788327,77.446101
KOTSHILA,KSX,23.41139,86.079251
KOTFATTEH,KTF,30.119944,75.089704
KOTLAKHERI,KTKH,22.074565,76.174509
KUTRALAM,KTM,11.069876,79.557419
KATAREAH,KTRH,25.399902,87.197624
KOTTAVALASA,KTV,17.891633,83.185986
KULHARIA,KUA,25.568256,84.758078
KAURHA,KUF,27.464433,80.102347
KURAM,KUM,20.808449,77.587637
KESHAVGANJ,KVJ,24.854675,73.071
KAVUTARAM,KVM,16.328557,81.069472
KADAKAVUR,KVU,8.679378,76.766924
KATWA,KWF,23.64019,88.123471
KHOJEWALA,KWJ,31.359533,75.469148
KUANRIYA,KXA,25.110564,74.010133
KANSHBAHAL,KXN,22.212279,84.667574
KALYANI,KYI,22.969408,88.467824
KALYANPUR,KYP,22.343854,88.415328
KHADA,KZA,27.182835,83.868308
KHIMEL,KZQ,25.297208,73.277917
KAYALPATTINAM,KZY,8.567601,78.100324
KHUDIRAM B PUSA,PUV,25.906512,85.672275
KAYAMSAR,QMRS,28.101048,74.993715
KOTHARIYA,RKY,22.176551,70.814174
KULTI,ULT,23.738146,86.849058
KACHEGUDA,KCG,17.389528,78.49965
KALOL,KLL,23.24458,72.503321
KANDHLA,KQL,29.339087,77.295456
KANPUR CENTRAL,CNB,26.453054,80.323766
KARNAL,KUN,29.694707,76.969546
KASGANJ,KSJ,27.801728,78.645358
KATPADI,KPD,12.972672,79.135462
KHALILABAD,KLD,26.775729,83.055511
KHEKRA,KEX,28.872224,77.289155
KIUL,KIUL,25.172009,86.10633
KORAPUT,KRPU,18.792141,82.719077
KOT KAPURA,KKP,30.57911,74.818254
KRISHNARAJAPURAM,KJM,13.000773,77.674667
KURNOOL TOWN,KRNT,15.833256,78.032572
KAHALGAON,CLG,25.262803,87.234317
KOLLIDAM,CLN,11.328727,79.719282
KANPURBGELBK,CPB,26.477641,80.379664
KHANDALA,KAD,18.7548,73.377746
KALLAL,KAL,9.972274,78.667728
KAMAKHYAGURI,KAMG,26.476489,89.729619
KANSIYANES,KANS,23.321016,87.77033
KIRATPURSAHIB,KART,31.186445,76.563009
KANWAT,KAWT,19.619224,78.20304
KAMBRGANVI,KBI,15.465055,74.83613
KOTABOMMALI,KBM,18.488156,84.199644
KABRAI,KBR,25.385344,80.038573
KRISHNACANAL,KCC,16.477407,80.605463
KASIMPUR,KCJ,26.255915,81.543657
KACHNARA ROAD,KCNR,23.837858,75.102278
KARCHHA,KDHA,23.104602,75.910027
KUDATINI,KDN,15.214833,76.763424
KADIPUR,KDQ,25.448545,83.09118
KANDAGHAT,KDZ,30.965908,77.107435
KRISHNAMAKONA,KEF,15.505089,78.25411
KATHLEEGHAT,KEJ,31.021752,77.103631
KOTALA,KEN,13.606156,79.287379
KOPARIA,KFA,25.661798,86.598523
KUKRAKHAPA,KFP,21.813696,78.896466
KHAGA,KGA,25.761692,81.10253
KATHGHAR,KGF,28.825745,78.796495
KANGRAMANDIR,KGMR,32.097536,76.287106
KAHILIYA,KH,27.775855,79.960209
KICHHA,KHH,28.913461,79.519683
KHATIMA,KHMA,28.915396,79.969436
KHALIPALI,KHPL,20.950579,83.536431
KHARAK,KHRK,28.83693,76.308864
KHATGAON,KHTG,21.252082,73.983325
KHAIRAR JUNCTION,KID,25.452304,80.236155
KIM,KIM,21.399956,72.926341
KHALLIKOT,KIT,19.611705,85.128568
KHAJURHAT,KJA,26.526263,82.127087
KODAVALURU,KJJ,14.564498,79.994477
KARJAT,KJT,18.909514,73.32054
KHURJA CITY,KJY,28.252698,77.8412
KARAKBEL,KKB,22.991839,79.341005
KARKELI,KKI,23.460806,80.92147
KAKLUR,KKLU,18.883244,81.620123
KHUNKHUNA,KKNA,27.277785,74.492687
KAIKORAM,KKRM,16.821148,81.404784
KHERIL,KL,27.200461,77.040914
KALAMBHA,KLBA,21.345405,78.558723
KAMALGANJ,KLJ,27.303147,79.621779
KELOD,KLOD,21.467966,78.88891
KHALARI,KLRE,23.650932,85.00141
KELVA ROAD,KLV,19.624722,72.791069
KHAMARGACHHI,KMAE,23.054146,88.444165
KAMAREDDI,KMC,18.325583,78.33552
KAIMGANJ,KMJ,27.540963,79.327161
KAMALUR,KMLR,18.854676,81.276766
KUCHAMAN CITY,KMNC,27.053049,74.85152
KUMARGANJ,KMRJ,25.218715,88.065374
KUMARHATTI,KMTI,30.889326,77.056162
KADALUNDI,KN,11.134266,75.828279
KANHEGAON,KNGN,19.817239,74.571587
KANDANURPVAYA,KNPL,10.104416,78.837458
KANASAR,KNSR,28.138378,73.328583
KARONDA,KOA,24.330127,78.265049
KHODRI,KOI,22.665324,81.936203
KOLNUR,KOLR,18.495889,79.419386
KOLHAPUR,KOP,16.702803,74.237825
KIRLOSKARVADI,KOV,17.083943,74.416144
KAPURDHA HALT,KPDH,22.053783,79.307295
KHAPRIKHEDA,KPKD,21.263671,79.127696
KUMARAPURAM,KPM,9.088219,77.833305
KANNAPURAM,KPQ,11.984122,75.31428
KESHORAIPATAN,KPTN,25.324535,75.938097
KONDAGUNTA,KQA,14.080138,79.793783
KURGUNTA,KQT,17.191799,77.360183
KAREPALLI,KRA,17.511141,80.271581
KIRODA,KRC,27.007252,74.311602
KIRANDUL,KRDL,18.639109,81.259922
KORAI HALT,KRIH,20.959837,86.176493
KYARKOP,KRKP,15.455169,74.955761
KRISHNAPUR,KRP,24.406552,88.256214
KARISATH,KRS,25.54945,84.563262
KHERALU,KRU,23.882188,72.62853
KADIRI,KRY,14.114726,78.165017
KESHOD,KSD,21.297571,70.2519
KOSLI,KSI,28.41171,76.465652
KESINGA,KSNG,20.188545,83.224994
KASARA,KSRA,19.648488,73.473104
KESAVARAM,KSVM,16.931054,81.88037
KUMTA,KT,14.437589,74.420718
KEUTGUDA,KTGA,19.303954,83.368503
KATHUA,KTHU,32.397773,75.551108
KOTLIKALAN,KTKL,30.040957,75.297457
KOTMA,KTMA,23.203051,81.97899
KUDRA,KTQ,25.049369,83.793343
KATHARA ROAD,KTRR,26.310035,80.228684
KATAKHAL JUNCTION,KTX,24.835563,92.626544
KUDACHI,KUD,16.625932,74.858218
KHACHROD,KUH,23.442754,75.28602
KUMARBAGH,KUMB,26.874689,84.512365
KUNDARA,KUV,8.960325,76.677958
KAPARPURA,KVC,26.179935,85.309131
KAVATHEMAHANKL,KVK,16.993407,74.936668
KAPADVANJ,KVNJ,23.019353,73.078945
KUSUMBHI,KVX,26.639499,80.654
KAWARGAON,KWGN,18.896096,81.53428
KAMPUR,KWM,26.1606,92.657872
KHARIAKHANGARH,KXG,26.612702,73.689587
KUDIKADU,KXO,10.776187,79.242343
KARELI,KY,22.932073,79.065832
KAYANKULAM,KYJ,9.1826,76.512344
KUSUMKASA,KYS,20.644351,81.091071
KURUMBUR,KZB,8.585795,78.039404
KULITTHURAI,KZT,8.302037,77.217958
KILARAIPUR,QRP,30.758764,75.826813
KAKINADA PORT,COA,16.95565,82.240535
KALYAN,KYN,19.23543,73.129889
KANKANADI,KNKD,12.866055,74.880149
KARUR,KRR,10.965974,78.085252
KATHGODAM,KGM,29.266915,79.546835
KATWA,KWF,23.64019,88.123471
KHAMMAM,KMT,17.24961,80.138845
KHURDA ROAD,KUR,20.199437,85.760835
KOCHUVELI,KCVL,8.509811,76.897132
KORBA,KRBA,22.337632,82.712883
KOTTAYAM,KTYM,9.594569,76.53254
KUMBAKONAM,KMU,10.953311,79.389068
KURUKSHETRA,KKDE,29.969549,76.852229
KOLLAM,QLN,8.88602,76.595124
KAKINADA TOWN,CCT,16.967482,82.233379
KAKINADA PORT,COA,16.95565,82.240535
KCGFALAKNUMA,FM,17.332499,78.474746
KADI,KADI,23.29251,72.326337
KUDAL,KALD,16.017237,73.677827
KHANA JUNCTION,KAN,23.321006,87.770234
KALUPARAGHAT,KAPG,19.896867,85.403568
KANAS ROAD,KASR,20.062177,85.743304
KATOL,KATL,21.263196,78.590639
KURABALAKOTA,KBA,13.666434,78.48584
KANTABANJI,KBJ,20.474564,82.906681
KARBIGWAN,KBN,26.201004,80.503137
KANJARIBORIYAV,KBRV,22.615291,72.921948
KURICHEDU,KCD,15.913265,79.571702
KECKHI,KCKI,23.928455,84.146588
KALGUPUR,KCP,18.158346,77.19379
KORADACHERI,KDE,10.771338,79.490099
KUNDLI,KDI,22.278226,71.683656
KANDEL ROAD,KDLR,20.128966,83.276951
KADAYNALLUR,KDNL,9.085419,77.363126
KHADARPETT,KDT,14.982739,77.542555
KATRA,KEA,32.982485,74.9364
KARENGI,KEG,28.343136,79.051021
KARKHELI,KEK,18.94508,77.738482
KOIRIPUR,KEPR,26.022147,82.340461
KARANJADI,KFD,17.998527,73.404421
KAFURPUR,KFPR,28.865464,78.359923
KARGI ROAD,KGB,22.297462,82.026715
KENGERI,KGI,12.917772,77.484013
KURSEONG,KGN,26.877856,88.277291
KARIGANURU,KGW,15.251567,76.433252
KHAT,KHAT,21.24247,79.55109
KHODIYAR,KHD,23.156124,72.547847
KHAJRAHA,KHJ,25.303836,78.478083
KHANYAN,KHN,23.046885,88.315186
KHARIK,KHQ,25.389258,87.015176
KHATU,KHTU,27.115156,74.33098
KARAIKAL,KIK,10.91759,79.839186
KAPASAN,KIN,24.861696,74.312462
KITA,KITA,23.364465,85.763303
KARAJGI,KJG,14.852081,75.408351
KAJORAGRAM,KJME,23.615626,87.184919
KUNTIGHAT,KJU,23.016516,88.412974
KARONJI,KJZ,23.278561,82.933231
KALKUND,KKD,22.478285,75.859651
KAKORI,KKJ,26.885091,80.797834
KALLAKKUDIPLGH,KKPM,10.966898,78.949875
KUNKAVAV JUNCTION,KKV,21.653173,70.974541
KULWA,KLA,27.980586,78.009418
KALUNGA,KLG,22.221876,84.733485
KALAMBOLI,KLMG,19.035309,73.114593
KOTALPUKUR,KLP,24.740763,87.823762
KULITALAI,KLT,10.933286,78.421099
KOLAKALUR,KLX,16.295372,80.627755
KAMATHE,KMAH,17.477844,73.516047
KODUMUDI,KMD,11.076444,77.886119
KOMAKHAN,KMK,20.980344,82.457408
KANNAMANGALAM,KMM,12.753646,79.161424
KARAMNASA,KMS,25.240237,83.431318
KARMAD,KMV,19.872812,75.53807
KANDRA,KND,22.852714,86.0477
KANTHAN JUNCTION,KNHN,21.224852,79.237311
KANINAKHAS,KNNK,28.321647,76.300686
KENDRAPARA ROAD,KNPR,20.498853,85.918512
KANTH,KNT,29.059567,78.621232
KODI,KODI,19.702635,76.015383
KOKRAJHAR,KOJ,26.405398,90.274371
KODIKKALPALAIYM,KOM,10.780271,79.64892
KUTHUR,KOQ,10.755515,79.719648
KAMPTEE,KP,21.211127,79.197341
KAUWAPUR,KPE,27.515727,82.297913
KANTAKAPALLE,KPL,17.955378,83.20903
KUPPAM,KPN,12.747524,78.338879
KALYANPUR ROAD,KPRD,25.25405,86.609921
KASHIPUR,KPV,29.205326,78.961336
KALAAKHAR,KQE,22.395374,77.818439
KAMARKUNDU,KQU,22.821055,88.204918
KAHET,KRAI,21.136461,73.294142
KHARWACHANDA,KRCD,24.417779,73.794203
KARTARPUR,KRE,31.432565,75.49225
KHURJA JUNCTION,KRJ,28.206649,77.819083
KOTARLIA,KRL,21.883607,83.482741
KARMALI,KRMI,15.49024,73.924687
KAREPUR,KRPR,18.587088,76.68332
KHARSALIYA,KRSA,22.704328,73.554091
KARAVADI,KRV,15.546069,80.110276
KHETASARAI,KS,25.966263,82.689186
KOSAD,KSE,21.261046,72.867437
KASIMKOTA,KSK,17.673779,82.964461
KHUSHALNAGAR,KSNR,26.987765,83.69856
KASHTI,KSTH,18.524432,74.598691
KHERISALWA,KSW,26.428154,73.390627
KUSHTALA,KTA,25.961168,76.326715
KOTHGANGAD,KTGD,22.627933,72.301569
KANTI,KTI,26.199806,85.286068
KUMTHA KHURD,KTKR,18.421351,77.00872
KATORA,KTO,23.311267,82.71093
KOTHAR,KTR,24.980853,73.123653
KOTMISONANHLT,KTSH,22.024247,82.36036
KOTTURU,KTY,14.82558,76.212377
KUDAL,KALD,16.017237,73.677827
KORUKONDA,KUK,18.053581,83.319397
KHURDPUR,KUPR,31.425514,75.723795
KANWAR,KUW,25.703635,81.214837
KADAVAKUDURU,KVDU,15.723023,80.257873
KIZHVELUR,KVL,10.754688,79.743543
KOVVUR,KVR,17.006747,81.726136
KAVALI,KVZ,14.91595,79.988569
KACHHWA ROAD,KWH,25.251091,82.707119
KACHEWANI,KWN,21.429855,79.981412
KAPURTHALA,KXH,31.366381,75.382287
KANIYAPURAM,KXP,8.587445,76.854289
KHURAI,KYE,24.052369,78.331216
KADIYAM,KYM,16.914121,81.832866
KAILAHAT,KYT,25.154885,82.947479
KANHANGAD,KZE,12.320087,75.084761
KULITTURAI WEST,KZTW,8.323864,77.20976
KALCHINI,KCF,26.688072,89.44799
KAMAKHYA,KYQ,26.156907,91.690802
KANNIYAKUMARI,CAPE,8.08773,77.546744
KAPTANGANJ,CPJ,26.926332,83.700182
KARWAR,KAWR,14.820907,74.182605
KATIHAR,KIR,25.548719,87.566163
KAZIPET,KZJ,17.974312,79.511503
KHANDWA,KNW,21.82388,76.353209
KISHANGANJ,KNE,28.664124,77.200941
KODAIKANAL ROAD,KQN,10.179929,77.909859
KOTA,KOTA,25.223806,75.880623
KOZHIKKODE,CLT,11.246469,75.780504
KUNDAPURA,KUDA,13.613422,74.72862
KADUR,DRU,13.552059,76.008546
KIWARKHED,HKR,21.18725,76.877155
KODAGANUR,KAG,14.330385,76.033603
KOLANUKONDA,KAQ,16.448109,80.604675
KASU,KASU,18.641279,73.079539
KATARIYA,KATR,23.28861,70.604431
KUREBHAR,KBE,26.410056,82.112122
KHAMILGHAT,KBK,25.556927,73.864447
KABAKAPUTTUR,KBPR,12.768729,75.204755
KASIMKOTA HALT,KCH,17.673537,82.963953
KALASUMUDRAM,KCM,14.21728,78.100046
KUNDARKHI,KD,28.680823,78.788634
KANKROLI,KDL,25.033858,73.905233
KESAMUDRAM,KDM,17.686314,79.896349
KONDAPURAM,KDP,14.773594,78.19357
KIRODIMALNAGAR,KDTR,21.926841,83.332296
KARAMBELI,KEB,20.316158,72.90129
KAPSETI,KEH,25.357607,82.717601
KEM,KEM,18.177013,75.274066
KIRIHRAPUR,KER,26.045286,83.736902
KAJRI,KFT,24.089907,84.071768
KALLIGUDI,KGD,9.695803,77.974037
KUPGAL,KGL,15.726815,77.219955
KANGRA,KGRA,32.08512,76.262666
KANGINHAL,KGX,15.448272,75.719055
KHANNABANJARI,KHBJ,23.896756,80.822285
KANKATHER,KHE,28.802827,78.181648
KHERAKALAN,KHKN,28.769611,77.115802
KUNDAHARNAMGNJ,KHNM,25.714385,81.509663
KHAR ROAD,KHR,19.069835,72.840283
KHARSIA,KHS,21.991899,83.102632
KHURHAND,KHU,25.365368,80.478839
KURWAIKETHORA,KIKA,24.118127,78.115365
KHALILPUR,KIP,28.275349,76.678626
KAIALSA,KIV,28.880649,78.560987
KAJRA,KJH,25.182003,86.261805
KANNAUJ,KJN,27.026557,79.926011
KHIJADIYA JUNCTION,KJV,21.741012,71.275681
KHADKI,KK,18.563192,73.84061
KEKATUMAR,KKG,20.025653,77.103322
KHAKHARIA,KKK,21.677238,70.878864
KAMALAPURAM,KKM,14.592619,78.666647
KOKPARA,KKPR,22.475043,86.643075
KANKAVALI,KKW,16.259015,73.720109
KULPAHAR,KLAR,25.294764,79.636778
KOLLENGODE,KLGD,10.62708,76.697748
KALANAURKALAN,KLNK,28.834817,76.389503
KAILASAPURAM,KLPM,8.84838,77.993198
KALMITAR,KLTR,22.234509,82.057904
KHILERIYAN,KLYN,28.256608,74.522326
KARIMUDDINPUR,KMDR,25.700133,83.860707
KAMTAUL,KML,26.327057,85.816188
KUMARDUBI,KMME,23.747571,86.793531
KAMALNAGAR,KMNR,18.240838,77.178888
KUMARSADRA,KMSD,18.980507,81.671907
KOMATIPALLI,KMX,18.381534,83.341662
KANDRORI,KNDI,32.184312,75.669158
KANALAS JUNCTION,KNLS,22.320011,69.896497
KUNDGOL,KNO,15.258569,75.250527
KANHARGAONNAKA,KNRG,19.94362,77.147087
KINWAT,KNVT,19.619088,78.203014
KOKA,KOKA,21.259109,79.711502
KISONI,KONY,23.304303,76.377224
KOTI,KOTI,30.852777,76.994467
KANCHRAPARA,KPA,22.94576,88.451075
KALPI,KPI,26.11996,79.75619
KOPAI,KPLE,23.759178,87.68951
KAPAN,KPNA,22.026137,82.494661
KOTAPAR ROAD,KPRR,19.041126,82.308789
KARUNAGAPALLI,KPY,9.067022,76.544213
KOTIKULAM,KQK,12.423621,75.023958
KHARIAR ROAD,KRAR,20.90163,82.510856
KARAD,KRD,17.310455,74.216272
KOREGAON,KRG,17.691642,74.148316
KARANJA,KRJA,20.491776,77.481403
KURALI,KRLI,30.835015,76.572035
KHORASON ROAD,KRND,26.088604,82.866335
KORAPUTDISTOA,KRPT,18.792062,82.719063
KRISHNASHILLA,KRSL,24.15459,82.768037
KHARWA,KRW,26.203918,74.426335
KOSAMBA JUNCTION,KSB,21.464207,72.954811
KHALISPUR,KSF,25.525764,82.831665
KAMASAMUDRAM,KSM,12.881014,78.200444
KISHANPUR,KSP,25.924921,85.840221
KUSHTAUR,KSU,23.430093,86.49803
KALMESHWAR,KSWR,21.228812,78.915835
KANTADIH,KTD,23.21886,86.296649
KATRASGARH,KTH,23.795589,86.30265
KHALTIPUR,KTJ,24.875574,88.022391
KATKOLA JUNCTION,KTLA,21.8519,69.8837
KOTANA,KTOA,23.917086,73.726662
KATOSAN ROAD,KTRD,23.40561,72.243609
KUTTIPPURAM,KTU,10.845801,76.033482
KOTTAIYUR,KTYR,10.112391,78.786362
KURSELA,KUE,25.440869,87.253831
KHAJURAHO,KURJ,24.79701,79.889002
KHIRSADOH JUNCTION,KUX,22.135284,78.800755
KUNEANGANJ,KVG,26.396019,81.137099
KARAKAVALASA,KVLS,18.291917,82.991304
KALSUR,KVS,14.88792,75.401023
KANIWARA,KWB,22.217667,79.732683
KIVARLI,KWI,24.54078,72.842863
KOELWAR,KWR,25.569391,84.792705
KARIMGANJ JUNCTION,KXJ,24.860282,92.37347
KETTI,KXT,11.381894,76.737428
KIDIYANAGA,KYG,23.470406,70.757285
KOTTAPALLI,KYOP,18.510454,79.086485
KARHIYABHADELI,KYX,23.858534,79.504746
KAZHAKUTTAM,KZK,8.556384,76.872542
KUNKI,KZU,22.875639,86.067353
KODIKKARAI,PTC,10.292135,79.828202
KULEM,QLM,15.333548,74.243714
KANSRAO,QSR,30.07871,78.141852
KALAY,KALE,15.291875,74.184402
KHOIRABARI,KBY,26.603004,91.811958
LAKSAR,LRJ,29.75335,78.018656
LALKUAN JUNCTION,LKU,29.071362,79.517362
LOKMANYA TILAK,LTT,19.069683,72.891979
LUCKNOW,LJN/LKO,26.829997,80.925903
LATHI,LAT,21.739634,71.386874
LAMBHUA,LBA,26.134018,82.223791
LEDARMER,LDM,25.05557,72.347082
LADHOWAL,LDW,30.978952,75.796308
LALAGUDAGATE,LGDH,17.440831,78.524731
LOHARWARA,LHW,27.198696,75.677099
LANKA,LKA,25.914695,92.958335
LAKHMINIA,LKN,25.426571,86.309298
LAUKAHABAZAR,LKQ,26.543109,86.462815
LELIGUMA,LLGM,19.304063,83.208676
LALPUR,LLR,26.318671,79.948351
LINGANENIDODDI,LMD,15.399569,77.703143
LILIYAMOTA,LMO,21.540017,71.372625
LAMANA,LNA,26.246632,74.466957
LOHNA ROAD,LNO,26.221617,86.229092
LORHA,LOA,23.58124,80.751517
LALAPET,LP,10.95152,78.339445
LALPURJAM,LPJ,22.194627,69.95252
LAR ROAD,LRD,26.213859,83.910118
LAMTA,LTA,22.136214,80.124481
LOTARVA,LTV,21.132205,73.322877
LALGARH,LGH,28.04369,73.314511
LATUR,LUR,18.429354,76.556443
LONAVALA,LNL,18.749578,73.408066
LUDHIANA,LDH,30.913271,75.847964
LOKMANYATILAKT,CLAT,19.069784,72.89198
LAKHOLI,LAE,21.201557,81.88876
LADNUN,LAU,27.64301,74.405612
LABAN,LBN,25.574363,76.208185
LODIPURBISHNPR,LDP,28.87959,78.659136
LADDA,LDX,19.106852,83.413008
LALGOPALGANJ,LGO,25.64259,81.630281
LOHOGAD,LHD,20.468109,77.079041
LINGA,LIG,21.964062,78.93685
LAKHABAWAL,LKBL,22.409045,69.999429
LAKHNA,LKNA,20.730067,82.663125
LUCKEESARAI JUNCTION,LKR,25.172048,86.093026
LILUAH,LLH,22.621142,88.339212
LALRU,LLU,30.480042,76.794298
LIMKHEDA,LMK,22.834622,73.984281
LACHHMANGARHSK,LNH,27.83327,75.034168
LOHA,LOHA,28.000161,74.618965
LAPANGA,LPG,21.732494,84.039248
LILAPUR ROAD,LPR,22.952584,71.860734
LALPURUMRI,LRU,26.430267,76.680511
LAHERIASARAI,LSI,26.111188,85.904435
LATEHAR,LTHR,23.725287,84.46838
LUSA,LUSA,24.876129,82.843038
LALGOLA,LGL,24.421406,88.257886
LEDO,LEDO,27.29117,95.738288
LONDA,LD,15.449213,74.496359
LUMDING,LMG,25.750215,93.176878
LAKHO,LAK,25.416619,86.205572
LAUL,LAUL,18.033525,75.39527
LUCKNOW CITY,LC,26.859172,80.917855
LIDHORA KHURD,LDA,23.852087,78.876235
LANDAURA,LDR,29.814322,77.941801
LAKKITI,LDY,10.75328,76.43462
LANGTING,LGT,25.496957,93.110713
LAHLI,LHLL,28.854003,76.446282
LUCKNOW,LJN/LKO,26.829997,80.925903
LAKODARA,LKD,21.981478,73.094905
LUCKNOW,LJN/LKO,26.829997,80.925903
LUNKARANSAR,LKS,28.493246,73.743099
LALGUDI,LLI,10.875612,78.814169
LIMBDI,LM,22.565953,71.789533
LACHHMANPUR,LMN,26.050479,81.257302
LATEMDA,LMTD,23.098047,85.989376
LOHIANKHAS JUNCTION,LNK,31.164995,75.195576
LUNIRICHHA,LNR,23.661256,75.514475
LONI,LONI,18.49085,74.020857
LOTAPAHAR,LPH,22.617675,85.566445
LADPURA,LR,26.509194,74.734491
LASALGAON,LS,20.154994,74.226033
LASUR,LSR,19.926514,75.011148
LAKHTAR,LTR,22.872787,71.77643
LORWADA,LW,24.219742,72.096951
LOWER PAREL,PL,18.995306,72.83001
LAKHIMPUR,LMP,27.947106,80.777387
LALITPUR,LAR,24.687298,78.395513
